anio_mes, region_id, sucursal_id, atributo1, nombre_atributo1, atributo2, nombre_atributo2, atributo3, nombre_atributo3
2019-07-01,9,72,6282,Afluencia,39,Núm. asesores,19.13,Promedio de asesores en atención
2019-07-01,9,73,2128,Afluencia,19,Núm. asesores,8.58,Promedio de asesores en atención
2019-06-01,9,1,4056,Afluencia,19,Núm. asesores,16.75,Promedio de asesores en atención
2019-06-01,9,2,2031,Afluencia,18,Núm. asesores,13.70,Promedio de asesores en atención
2019-06-01,9,3,9593,Afluencia,46,Núm. asesores,27.17,Promedio de asesores en atención
2019-06-01,9,4,4481,Afluencia,28,Núm. asesores,14.33,Promedio de asesores en atención
2019-06-01,9,5,4827,Afluencia,24,Núm. asesores,19.50,Promedio de asesores en atención
2019-06-01,9,6,9483,Afluencia,43,Núm. asesores,23.87,Promedio de asesores en atención
2019-06-01,9,7,9126,Afluencia,48,Núm. asesores,25.60,Promedio de asesores en atención
2019-06-01,9,8,5335,Afluencia,35,Núm. asesores,20.10,Promedio de asesores en atención
2019-06-01,9,10,3064,Afluencia,24,Núm. asesores,15.65,Promedio de asesores en atención
2019-06-01,9,11,6441,Afluencia,35,Núm. asesores,17.40,Promedio de asesores en atención
2019-06-01,9,12,594,Afluencia,3,Núm. asesores,3.00,Promedio de asesores en atención
2019-06-01,9,13,2481,Afluencia,14,Núm. asesores,7.20,Promedio de asesores en atención
2019-06-01,9,14,3589,Afluencia,22,Núm. asesores,17.55,Promedio de asesores en atención
2019-06-01,9,15,8552,Afluencia,39,Núm. asesores,22.50,Promedio de asesores en atención
2019-06-01,9,17,7421,Afluencia,39,Núm. asesores,20.80,Promedio de asesores en atención
2019-06-01,9,18,6705,Afluencia,39,Núm. asesores,26.10,Promedio de asesores en atención
2019-06-01,9,19,3980,Afluencia,19,Núm. asesores,16.15,Promedio de asesores en atención
2019-06-01,9,20,6455,Afluencia,36,Núm. asesores,19.20,Promedio de asesores en atención
2019-06-01,9,21,6323,Afluencia,33,Núm. asesores,17.07,Promedio de asesores en atención
2019-06-01,9,22,9982,Afluencia,43,Núm. asesores,24.23,Promedio de asesores en atención
2019-06-01,9,23,9686,Afluencia,45,Núm. asesores,24.83,Promedio de asesores en atención
2019-06-01,9,24,5026,Afluencia,26,Núm. asesores,15.10,Promedio de asesores en atención
2019-06-01,9,25,8533,Afluencia,36,Núm. asesores,27.15,Promedio de asesores en atención
2019-06-01,9,26,8314,Afluencia,35,Núm. asesores,17.27,Promedio de asesores en atención
2019-06-01,9,27,6674,Afluencia,32,Núm. asesores,18.20,Promedio de asesores en atención
2019-06-01,9,28,4175,Afluencia,24,Núm. asesores,12.73,Promedio de asesores en atención
2019-06-01,9,30,2672,Afluencia,14,Núm. asesores,10.50,Promedio de asesores en atención
2019-06-01,9,31,8065,Afluencia,69,Núm. asesores,25.87,Promedio de asesores en atención
2019-06-01,9,32,5582,Afluencia,28,Núm. asesores,22.20,Promedio de asesores en atención
2019-06-01,9,33,6359,Afluencia,32,Núm. asesores,16.07,Promedio de asesores en atención
2019-06-01,9,34,3765,Afluencia,25,Núm. asesores,12.90,Promedio de asesores en atención
2019-06-01,9,35,9946,Afluencia,50,Núm. asesores,27.53,Promedio de asesores en atención
2019-06-01,9,36,10885,Afluencia,44,Núm. asesores,26.70,Promedio de asesores en atención
2019-06-01,9,37,9649,Afluencia,44,Núm. asesores,25.43,Promedio de asesores en atención
2019-06-01,9,39,12946,Afluencia,56,Núm. asesores,28.53,Promedio de asesores en atención
2019-06-01,9,40,9285,Afluencia,49,Núm. asesores,24.73,Promedio de asesores en atención
2019-06-01,9,41,13258,Afluencia,47,Núm. asesores,28.13,Promedio de asesores en atención
2019-06-01,9,42,17514,Afluencia,64,Núm. asesores,39.93,Promedio de asesores en atención
2019-06-01,9,43,4750,Afluencia,24,Núm. asesores,12.40,Promedio de asesores en atención
2019-06-01,9,44,4145,Afluencia,24,Núm. asesores,12.73,Promedio de asesores en atención
2019-06-01,9,45,9715,Afluencia,48,Núm. asesores,26.37,Promedio de asesores en atención
2019-06-01,9,46,13852,Afluencia,59,Núm. asesores,33.77,Promedio de asesores en atención
2019-06-01,9,47,6236,Afluencia,28,Núm. asesores,18.23,Promedio de asesores en atención
2019-06-01,9,48,6938,Afluencia,31,Núm. asesores,15.93,Promedio de asesores en atención
2019-06-01,9,49,3944,Afluencia,23,Núm. asesores,10.80,Promedio de asesores en atención
2019-06-01,9,50,17083,Afluencia,65,Núm. asesores,38.37,Promedio de asesores en atención
2019-06-01,9,51,9839,Afluencia,43,Núm. asesores,25.57,Promedio de asesores en atención
2019-06-01,9,52,5954,Afluencia,32,Núm. asesores,19.47,Promedio de asesores en atención
2019-06-01,9,54,7057,Afluencia,36,Núm. asesores,17.67,Promedio de asesores en atención
2019-06-01,9,55,5322,Afluencia,36,Núm. asesores,19.03,Promedio de asesores en atención
2019-06-01,9,56,7894,Afluencia,35,Núm. asesores,20.63,Promedio de asesores en atención
2019-06-01,9,58,16623,Afluencia,69,Núm. asesores,36.87,Promedio de asesores en atención
2019-06-01,9,59,3043,Afluencia,22,Núm. asesores,11.13,Promedio de asesores en atención
2019-06-01,9,60,2644,Afluencia,14,Núm. asesores,11.45,Promedio de asesores en atención
2019-06-01,9,61,5252,Afluencia,35,Núm. asesores,16.47,Promedio de asesores en atención
2019-06-01,9,62,4912,Afluencia,27,Núm. asesores,13.83,Promedio de asesores en atención
2019-06-01,9,63,2131,Afluencia,16,Núm. asesores,7.97,Promedio de asesores en atención
2019-06-01,9,64,4769,Afluencia,27,Núm. asesores,13.60,Promedio de asesores en atención
2019-06-01,9,65,4891,Afluencia,39,Núm. asesores,18.67,Promedio de asesores en atención
2019-06-01,9,67,2702,Afluencia,20,Núm. asesores,10.00,Promedio de asesores en atención
2019-06-01,9,68,12247,Afluencia,55,Núm. asesores,25.83,Promedio de asesores en atención
2019-06-01,9,69,6048,Afluencia,31,Núm. asesores,18.30,Promedio de asesores en atención
2019-06-01,9,70,7008,Afluencia,34,Núm. asesores,19.47,Promedio de asesores en atención
2019-06-01,9,71,8953,Afluencia,45,Núm. asesores,24.67,Promedio de asesores en atención
2019-06-01,9,72,6290,Afluencia,40,Núm. asesores,20.53,Promedio de asesores en atención
2019-06-01,9,73,2049,Afluencia,19,Núm. asesores,9.70,Promedio de asesores en atención
2019-04-01,9,50,16292,Afluencia,67,Núm. asesores,37.77,Promedio de asesores en atención
2019-04-01,9,51,9054,Afluencia,45,Núm. asesores,25.61,Promedio de asesores en atención
2019-04-01,9,52,5306,Afluencia,31,Núm. asesores,18.68,Promedio de asesores en atención
2019-04-01,9,54,6873,Afluencia,36,Núm. asesores,16.64,Promedio de asesores en atención
2019-04-01,9,55,4598,Afluencia,34,Núm. asesores,19.82,Promedio de asesores en atención
2019-04-01,9,56,7462,Afluencia,38,Núm. asesores,22.14,Promedio de asesores en atención
2019-04-01,9,58,12422,Afluencia,69,Núm. asesores,35.36,Promedio de asesores en atención
2019-04-01,9,59,2753,Afluencia,22,Núm. asesores,10.71,Promedio de asesores en atención
2019-04-01,9,60,2675,Afluencia,13,Núm. asesores,10.40,Promedio de asesores en atención
2019-04-01,9,61,4233,Afluencia,35,Núm. asesores,15.96,Promedio de asesores en atención
2019-04-01,9,62,4406,Afluencia,27,Núm. asesores,13.57,Promedio de asesores en atención
2019-04-01,9,63,2414,Afluencia,15,Núm. asesores,8.57,Promedio de asesores en atención
2019-04-01,9,64,4314,Afluencia,29,Núm. asesores,15.11,Promedio de asesores en atención
2019-04-01,9,65,3960,Afluencia,32,Núm. asesores,15.61,Promedio de asesores en atención
2019-04-01,9,67,2709,Afluencia,20,Núm. asesores,9.96,Promedio de asesores en atención
2019-04-01,9,68,11603,Afluencia,55,Núm. asesores,28.32,Promedio de asesores en atención
2019-04-01,9,69,5530,Afluencia,31,Núm. asesores,17.25,Promedio de asesores en atención
2019-04-01,9,70,6687,Afluencia,35,Núm. asesores,19.03,Promedio de asesores en atención
2019-04-01,9,71,7493,Afluencia,45,Núm. asesores,22.21,Promedio de asesores en atención
2019-04-01,9,72,5816,Afluencia,38,Núm. asesores,18.93,Promedio de asesores en atención
2019-04-01,9,73,1959,Afluencia,22,Núm. asesores,9.68,Promedio de asesores en atención
2019-04-01,9,1,4145,Afluencia,20,Núm. asesores,16.50,Promedio de asesores en atención
2019-04-01,9,2,2109,Afluencia,18,Núm. asesores,13.35,Promedio de asesores en atención
2019-04-01,9,3,8612,Afluencia,46,Núm. asesores,26.39,Promedio de asesores en atención
2019-04-01,9,4,4587,Afluencia,28,Núm. asesores,14.11,Promedio de asesores en atención
2019-04-01,9,5,4788,Afluencia,25,Núm. asesores,19.65,Promedio de asesores en atención
2019-04-01,9,6,8665,Afluencia,44,Núm. asesores,23.39,Promedio de asesores en atención
2019-04-01,9,7,8562,Afluencia,48,Núm. asesores,23.21,Promedio de asesores en atención
2019-04-01,9,8,4669,Afluencia,35,Núm. asesores,19.07,Promedio de asesores en atención
2019-04-01,9,10,3254,Afluencia,24,Núm. asesores,15.95,Promedio de asesores en atención
2019-04-01,9,11,6214,Afluencia,35,Núm. asesores,16.33,Promedio de asesores en atención
2019-04-01,9,12,535,Afluencia,3,Núm. asesores,2.85,Promedio de asesores en atención
2019-04-01,9,13,2156,Afluencia,16,Núm. asesores,7.72,Promedio de asesores en atención
2019-04-01,9,14,3519,Afluencia,22,Núm. asesores,16.00,Promedio de asesores en atención
2019-04-01,9,15,7974,Afluencia,37,Núm. asesores,21.18,Promedio de asesores en atención
2019-04-01,9,17,6911,Afluencia,40,Núm. asesores,19.21,Promedio de asesores en atención
2019-04-01,9,18,6757,Afluencia,39,Núm. asesores,26.25,Promedio de asesores en atención
2019-04-01,9,19,4014,Afluencia,21,Núm. asesores,17.60,Promedio de asesores en atención
2019-04-01,9,20,6205,Afluencia,35,Núm. asesores,18.63,Promedio de asesores en atención
2019-04-01,9,21,5673,Afluencia,30,Núm. asesores,16.75,Promedio de asesores en atención
2019-04-01,9,22,9621,Afluencia,39,Núm. asesores,22.37,Promedio de asesores en atención
2019-04-01,9,23,7746,Afluencia,43,Núm. asesores,21.87,Promedio de asesores en atención
2019-04-01,9,24,4345,Afluencia,25,Núm. asesores,13.79,Promedio de asesores en atención
2019-04-01,9,25,9089,Afluencia,37,Núm. asesores,27.05,Promedio de asesores en atención
2019-04-01,9,26,7493,Afluencia,35,Núm. asesores,16.04,Promedio de asesores en atención
2019-04-01,9,27,6303,Afluencia,35,Núm. asesores,16.61,Promedio de asesores en atención
2019-04-01,9,28,3341,Afluencia,23,Núm. asesores,11.36,Promedio de asesores en atención
2019-04-01,9,30,2738,Afluencia,16,Núm. asesores,10.40,Promedio de asesores en atención
2019-04-01,9,31,7737,Afluencia,67,Núm. asesores,26.30,Promedio de asesores en atención
2019-04-01,9,32,5505,Afluencia,26,Núm. asesores,21.60,Promedio de asesores en atención
2019-04-01,9,33,5283,Afluencia,30,Núm. asesores,13.75,Promedio de asesores en atención
2019-04-01,9,34,3731,Afluencia,27,Núm. asesores,13.37,Promedio de asesores en atención
2019-04-01,9,35,8655,Afluencia,53,Núm. asesores,29.57,Promedio de asesores en atención
2019-04-01,9,36,9945,Afluencia,45,Núm. asesores,24.71,Promedio de asesores en atención
2019-04-01,9,37,8233,Afluencia,46,Núm. asesores,24.96,Promedio de asesores en atención
2019-04-01,9,39,11195,Afluencia,57,Núm. asesores,26.57,Promedio de asesores en atención
2019-04-01,9,40,7913,Afluencia,47,Núm. asesores,22.59,Promedio de asesores en atención
2019-04-01,9,41,11897,Afluencia,48,Núm. asesores,27.86,Promedio de asesores en atención
2019-04-01,9,42,14268,Afluencia,65,Núm. asesores,38.77,Promedio de asesores en atención
2019-04-01,9,43,4552,Afluencia,24,Núm. asesores,13.57,Promedio de asesores en atención
2019-04-01,9,44,3710,Afluencia,23,Núm. asesores,12.54,Promedio de asesores en atención
2019-04-01,9,45,9533,Afluencia,49,Núm. asesores,27.61,Promedio de asesores en atención
2019-04-01,9,46,13223,Afluencia,62,Núm. asesores,33.30,Promedio de asesores en atención
2019-04-01,9,47,5803,Afluencia,28,Núm. asesores,18.11,Promedio de asesores en atención
2019-04-01,9,48,5978,Afluencia,30,Núm. asesores,15.89,Promedio de asesores en atención
2019-04-01,9,49,4114,Afluencia,25,Núm. asesores,11.57,Promedio de asesores en atención
2019-01-01,9,1,4521,Afluencia,19,Núm. asesores,16.36,Promedio de asesores en atención
2019-01-01,9,2,2432,Afluencia,18,Núm. asesores,14.32,Promedio de asesores en atención
2019-01-01,9,3,9574,Afluencia,37,Núm. asesores,24.07,Promedio de asesores en atención
2019-01-01,9,4,5417,Afluencia,33,Núm. asesores,16.47,Promedio de asesores en atención
2019-01-01,9,5,4824,Afluencia,25,Núm. asesores,18.78,Promedio de asesores en atención
2019-01-01,9,6,9478,Afluencia,41,Núm. asesores,22.97,Promedio de asesores en atención
2019-01-01,9,7,9849,Afluencia,48,Núm. asesores,24.20,Promedio de asesores en atención
2019-01-01,9,8,6006,Afluencia,36,Núm. asesores,20.73,Promedio de asesores en atención
2019-01-01,9,10,4029,Afluencia,27,Núm. asesores,16.14,Promedio de asesores en atención
2019-01-01,9,11,6558,Afluencia,37,Núm. asesores,16.13,Promedio de asesores en atención
2019-01-01,9,12,647,Afluencia,3,Núm. asesores,2.95,Promedio de asesores en atención
2019-01-01,9,13,2413,Afluencia,14,Núm. asesores,9.78,Promedio de asesores en atención
2019-01-01,9,14,4254,Afluencia,24,Núm. asesores,18.57,Promedio de asesores en atención
2019-01-01,9,15,8236,Afluencia,41,Núm. asesores,21.23,Promedio de asesores en atención
2019-01-01,9,17,8395,Afluencia,39,Núm. asesores,19.20,Promedio de asesores en atención
2019-01-01,9,18,7342,Afluencia,41,Núm. asesores,29.30,Promedio de asesores en atención
2019-01-01,9,19,3992,Afluencia,22,Núm. asesores,16.86,Promedio de asesores en atención
2019-01-01,9,20,6345,Afluencia,32,Núm. asesores,17.97,Promedio de asesores en atención
2019-01-01,9,21,6948,Afluencia,33,Núm. asesores,18.43,Promedio de asesores en atención
2019-01-01,9,22,10972,Afluencia,41,Núm. asesores,23.07,Promedio de asesores en atención
2019-01-01,9,23,7304,Afluencia,39,Núm. asesores,21.80,Promedio de asesores en atención
2019-01-01,9,24,4717,Afluencia,23,Núm. asesores,13.07,Promedio de asesores en atención
2019-01-01,9,25,10305,Afluencia,34,Núm. asesores,24.87,Promedio de asesores en atención
2019-01-01,9,26,8145,Afluencia,31,Núm. asesores,16.53,Promedio de asesores en atención
2019-01-01,9,27,7468,Afluencia,29,Núm. asesores,17.00,Promedio de asesores en atención
2019-01-01,9,28,3046,Afluencia,25,Núm. asesores,11.97,Promedio de asesores en atención
2019-01-01,9,30,2935,Afluencia,14,Núm. asesores,10.68,Promedio de asesores en atención
2019-01-01,9,31,10072,Afluencia,48,Núm. asesores,28.50,Promedio de asesores en atención
2019-01-01,9,32,6265,Afluencia,28,Núm. asesores,20.96,Promedio de asesores en atención
2019-01-01,9,33,6434,Afluencia,29,Núm. asesores,14.17,Promedio de asesores en atención
2019-01-01,9,34,3188,Afluencia,27,Núm. asesores,12.37,Promedio de asesores en atención
2019-01-01,9,35,10058,Afluencia,62,Núm. asesores,31.40,Promedio de asesores en atención
2019-01-01,9,36,10902,Afluencia,42,Núm. asesores,24.20,Promedio de asesores en atención
2019-01-01,9,37,8852,Afluencia,39,Núm. asesores,21.70,Promedio de asesores en atención
2019-01-01,9,39,13375,Afluencia,62,Núm. asesores,32.67,Promedio de asesores en atención
2019-01-01,9,40,11180,Afluencia,45,Núm. asesores,25.73,Promedio de asesores en atención
2019-01-01,9,41,12226,Afluencia,48,Núm. asesores,26.67,Promedio de asesores en atención
2019-01-01,9,42,14749,Afluencia,72,Núm. asesores,41.40,Promedio de asesores en atención
2019-01-01,9,43,4910,Afluencia,27,Núm. asesores,13.77,Promedio de asesores en atención
2019-01-01,9,44,3938,Afluencia,21,Núm. asesores,11.97,Promedio de asesores en atención
2019-01-01,9,45,9890,Afluencia,51,Núm. asesores,28.27,Promedio de asesores en atención
2019-01-01,9,46,15427,Afluencia,62,Núm. asesores,34.67,Promedio de asesores en atención
2019-01-01,9,47,6450,Afluencia,28,Núm. asesores,17.90,Promedio de asesores en atención
2019-01-01,9,48,6851,Afluencia,31,Núm. asesores,17.87,Promedio de asesores en atención
2019-01-01,9,49,5067,Afluencia,26,Núm. asesores,13.90,Promedio de asesores en atención
2019-01-01,9,50,17110,Afluencia,65,Núm. asesores,37.33,Promedio de asesores en atención
2019-01-01,9,51,9985,Afluencia,48,Núm. asesores,24.20,Promedio de asesores en atención
2019-01-01,9,52,5769,Afluencia,29,Núm. asesores,17.90,Promedio de asesores en atención
2019-01-01,9,54,7746,Afluencia,37,Núm. asesores,18.20,Promedio de asesores en atención
2019-01-01,9,55,5648,Afluencia,36,Núm. asesores,21.80,Promedio de asesores en atención
2019-01-01,9,56,7878,Afluencia,40,Núm. asesores,22.23,Promedio de asesores en atención
2019-01-01,9,58,14304,Afluencia,71,Núm. asesores,37.83,Promedio de asesores en atención
2019-01-01,9,59,2777,Afluencia,22,Núm. asesores,10.97,Promedio de asesores en atención
2019-01-01,9,60,3082,Afluencia,14,Núm. asesores,10.86,Promedio de asesores en atención
2019-01-01,9,61,6403,Afluencia,36,Núm. asesores,16.87,Promedio de asesores en atención
2019-01-01,9,62,4853,Afluencia,26,Núm. asesores,13.03,Promedio de asesores en atención
2019-01-01,9,63,2436,Afluencia,13,Núm. asesores,6.97,Promedio de asesores en atención
2019-01-01,9,64,4992,Afluencia,28,Núm. asesores,15.37,Promedio de asesores en atención
2019-01-01,9,65,6774,Afluencia,32,Núm. asesores,18.77,Promedio de asesores en atención
2019-01-01,9,67,3312,Afluencia,16,Núm. asesores,9.17,Promedio de asesores en atención
2019-01-01,9,68,10591,Afluencia,59,Núm. asesores,29.07,Promedio de asesores en atención
2019-01-01,9,69,5765,Afluencia,24,Núm. asesores,13.07,Promedio de asesores en atención
2019-01-01,9,70,6840,Afluencia,36,Núm. asesores,21.57,Promedio de asesores en atención
2019-01-01,9,71,8648,Afluencia,40,Núm. asesores,21.37,Promedio de asesores en atención
2019-01-01,9,72,6751,Afluencia,36,Núm. asesores,19.37,Promedio de asesores en atención
2019-01-01,9,73,2343,Afluencia,19,Núm. asesores,8.80,Promedio de asesores en atención
2019-05-01,9,47,6332,Afluencia,28,Núm. asesores,17.68,Promedio de asesores en atención
2019-05-01,9,48,6613,Afluencia,30,Núm. asesores,15.74,Promedio de asesores en atención
2019-05-01,9,49,4222,Afluencia,26,Núm. asesores,10.58,Promedio de asesores en atención
2019-05-01,9,50,17697,Afluencia,66,Núm. asesores,36.81,Promedio de asesores en atención
2019-05-01,9,51,10298,Afluencia,45,Núm. asesores,25.10,Promedio de asesores en atención
2019-05-01,9,52,6144,Afluencia,33,Núm. asesores,19.13,Promedio de asesores en atención
2019-05-01,9,54,6817,Afluencia,36,Núm. asesores,16.84,Promedio de asesores en atención
2019-05-01,9,55,5535,Afluencia,33,Núm. asesores,18.68,Promedio de asesores en atención
2019-05-01,9,56,8134,Afluencia,39,Núm. asesores,20.77,Promedio de asesores en atención
2019-05-01,9,58,15099,Afluencia,67,Núm. asesores,34.68,Promedio de asesores en atención
2019-05-01,9,59,3046,Afluencia,21,Núm. asesores,10.29,Promedio de asesores en atención
2019-05-01,9,60,2952,Afluencia,13,Núm. asesores,11.00,Promedio de asesores en atención
2019-05-01,9,61,5051,Afluencia,35,Núm. asesores,16.45,Promedio de asesores en atención
2019-05-01,9,62,5157,Afluencia,30,Núm. asesores,13.35,Promedio de asesores en atención
2019-05-01,9,63,2483,Afluencia,18,Núm. asesores,8.81,Promedio de asesores en atención
2019-05-01,9,64,4850,Afluencia,28,Núm. asesores,14.16,Promedio de asesores en atención
2019-05-01,9,65,4759,Afluencia,35,Núm. asesores,15.81,Promedio de asesores en atención
2019-05-01,9,67,3006,Afluencia,22,Núm. asesores,10.45,Promedio de asesores en atención
2019-05-01,9,68,12864,Afluencia,57,Núm. asesores,27.81,Promedio de asesores en atención
2019-05-01,9,69,6248,Afluencia,31,Núm. asesores,16.65,Promedio de asesores en atención
2019-05-01,9,70,7095,Afluencia,35,Núm. asesores,19.42,Promedio de asesores en atención
2019-05-01,9,71,8830,Afluencia,47,Núm. asesores,24.81,Promedio de asesores en atención
2019-05-01,9,72,6707,Afluencia,40,Núm. asesores,19.94,Promedio de asesores en atención
2019-05-01,9,73,2078,Afluencia,20,Núm. asesores,9.42,Promedio de asesores en atención
2019-05-01,9,1,4507,Afluencia,20,Núm. asesores,16.64,Promedio de asesores en atención
2019-05-01,9,2,2316,Afluencia,18,Núm. asesores,13.45,Promedio de asesores en atención
2019-05-01,9,3,9494,Afluencia,48,Núm. asesores,26.58,Promedio de asesores en atención
2019-05-01,9,4,4575,Afluencia,28,Núm. asesores,13.87,Promedio de asesores en atención
2019-05-01,9,5,5065,Afluencia,25,Núm. asesores,19.68,Promedio de asesores en atención
2019-05-01,9,6,10066,Afluencia,44,Núm. asesores,23.65,Promedio de asesores en atención
2019-05-01,9,7,9493,Afluencia,48,Núm. asesores,25.52,Promedio de asesores en atención
2019-05-01,9,8,5070,Afluencia,35,Núm. asesores,19.71,Promedio de asesores en atención
2019-05-01,9,10,3433,Afluencia,24,Núm. asesores,15.45,Promedio de asesores en atención
2019-05-01,9,11,6444,Afluencia,35,Núm. asesores,17.29,Promedio de asesores en atención
2019-05-01,9,12,647,Afluencia,3,Núm. asesores,2.95,Promedio de asesores en atención
2019-05-01,9,13,2554,Afluencia,16,Núm. asesores,7.74,Promedio de asesores en atención
2019-05-01,9,14,4075,Afluencia,24,Núm. asesores,18.14,Promedio de asesores en atención
2019-05-01,9,15,8655,Afluencia,40,Núm. asesores,21.97,Promedio de asesores en atención
2019-05-01,9,17,7452,Afluencia,40,Núm. asesores,19.48,Promedio de asesores en atención
2019-05-01,9,18,7311,Afluencia,39,Núm. asesores,27.41,Promedio de asesores en atención
2019-05-01,9,19,4342,Afluencia,20,Núm. asesores,15.36,Promedio de asesores en atención
2019-05-01,9,20,6593,Afluencia,36,Núm. asesores,19.06,Promedio de asesores en atención
2019-05-01,9,21,6264,Afluencia,32,Núm. asesores,18.19,Promedio de asesores en atención
2019-05-01,9,22,10191,Afluencia,42,Núm. asesores,23.13,Promedio de asesores en atención
2019-05-01,9,23,10092,Afluencia,44,Núm. asesores,23.84,Promedio de asesores en atención
2019-05-01,9,24,4957,Afluencia,26,Núm. asesores,14.61,Promedio de asesores en atención
2019-05-01,9,25,9951,Afluencia,36,Núm. asesores,26.59,Promedio de asesores en atención
2019-05-01,9,26,8719,Afluencia,36,Núm. asesores,17.42,Promedio de asesores en atención
2019-05-01,9,27,7289,Afluencia,34,Núm. asesores,17.84,Promedio de asesores en atención
2019-05-01,9,28,4254,Afluencia,26,Núm. asesores,13.03,Promedio de asesores en atención
2019-05-01,9,30,2980,Afluencia,14,Núm. asesores,10.77,Promedio de asesores en atención
2019-05-01,9,31,8081,Afluencia,69,Núm. asesores,25.97,Promedio de asesores en atención
2019-05-01,9,32,5973,Afluencia,29,Núm. asesores,21.45,Promedio de asesores en atención
2019-05-01,9,33,6339,Afluencia,29,Núm. asesores,15.16,Promedio de asesores en atención
2019-05-01,9,34,4227,Afluencia,26,Núm. asesores,13.58,Promedio de asesores en atención
2019-05-01,9,35,10010,Afluencia,52,Núm. asesores,28.13,Promedio de asesores en atención
2019-05-01,9,36,11177,Afluencia,45,Núm. asesores,25.10,Promedio de asesores en atención
2019-05-01,9,37,9387,Afluencia,50,Núm. asesores,24.48,Promedio de asesores en atención
2019-05-01,9,39,13249,Afluencia,59,Núm. asesores,28.52,Promedio de asesores en atención
2019-05-01,9,40,9650,Afluencia,48,Núm. asesores,23.45,Promedio de asesores en atención
2019-05-01,9,41,13430,Afluencia,48,Núm. asesores,27.10,Promedio de asesores en atención
2019-05-01,9,42,16561,Afluencia,65,Núm. asesores,39.23,Promedio de asesores en atención
2019-05-01,9,43,4806,Afluencia,22,Núm. asesores,11.32,Promedio de asesores en atención
2019-05-01,9,44,4294,Afluencia,27,Núm. asesores,14.58,Promedio de asesores en atención
2019-05-01,9,45,10174,Afluencia,50,Núm. asesores,26.06,Promedio de asesores en atención
2019-05-01,9,46,14038,Afluencia,62,Núm. asesores,34.10,Promedio de asesores en atención
2019-07-01,9,1,4549,Afluencia,19,Núm. asesores,15.61,Promedio de asesores en atención
2019-07-01,9,2,2353,Afluencia,18,Núm. asesores,13.48,Promedio de asesores en atención
2019-07-01,9,3,9291,Afluencia,47,Núm. asesores,27.58,Promedio de asesores en atención
2019-07-01,9,4,4523,Afluencia,30,Núm. asesores,14.17,Promedio de asesores en atención
2019-07-01,9,5,5072,Afluencia,24,Núm. asesores,17.09,Promedio de asesores en atención
2019-07-01,9,6,10034,Afluencia,44,Núm. asesores,23.71,Promedio de asesores en atención
2019-07-01,9,7,9710,Afluencia,47,Núm. asesores,24.87,Promedio de asesores en atención
2019-07-01,9,8,5288,Afluencia,35,Núm. asesores,18.74,Promedio de asesores en atención
2019-07-01,9,10,3965,Afluencia,25,Núm. asesores,15.91,Promedio de asesores en atención
2019-07-01,9,11,6381,Afluencia,35,Núm. asesores,16.35,Promedio de asesores en atención
2019-07-01,9,12,671,Afluencia,3,Núm. asesores,2.70,Promedio de asesores en atención
2019-07-01,9,13,2769,Afluencia,14,Núm. asesores,7.45,Promedio de asesores en atención
2019-07-01,9,14,4619,Afluencia,23,Núm. asesores,17.30,Promedio de asesores en atención
2019-07-01,9,15,8594,Afluencia,38,Núm. asesores,21.06,Promedio de asesores en atención
2019-07-01,9,17,7920,Afluencia,41,Núm. asesores,20.68,Promedio de asesores en atención
2019-07-01,9,18,7537,Afluencia,37,Núm. asesores,24.26,Promedio de asesores en atención
2019-07-01,9,19,4936,Afluencia,19,Núm. asesores,15.57,Promedio de asesores en atención
2019-07-01,9,20,6591,Afluencia,36,Núm. asesores,19.03,Promedio de asesores en atención
2019-07-01,9,21,6498,Afluencia,31,Núm. asesores,15.26,Promedio de asesores en atención
2019-07-01,9,22,10089,Afluencia,46,Núm. asesores,25.16,Promedio de asesores en atención
2019-07-01,9,23,9793,Afluencia,44,Núm. asesores,23.94,Promedio de asesores en atención
2019-07-01,9,24,4684,Afluencia,26,Núm. asesores,14.16,Promedio de asesores en atención
2019-07-01,9,25,10093,Afluencia,36,Núm. asesores,26.87,Promedio de asesores en atención
2019-07-01,9,26,8864,Afluencia,35,Núm. asesores,16.68,Promedio de asesores en atención
2019-07-01,9,27,6598,Afluencia,32,Núm. asesores,16.94,Promedio de asesores en atención
2019-07-01,9,28,4314,Afluencia,24,Núm. asesores,12.71,Promedio de asesores en atención
2019-07-01,9,30,3139,Afluencia,14,Núm. asesores,10.43,Promedio de asesores en atención
2019-07-01,9,31,8267,Afluencia,68,Núm. asesores,25.81,Promedio de asesores en atención
2019-07-01,9,32,6570,Afluencia,28,Núm. asesores,21.17,Promedio de asesores en atención
2019-07-01,9,33,6630,Afluencia,32,Núm. asesores,15.68,Promedio de asesores en atención
2019-07-01,9,34,3998,Afluencia,26,Núm. asesores,13.55,Promedio de asesores en atención
2019-07-01,9,35,10667,Afluencia,51,Núm. asesores,26.35,Promedio de asesores en atención
2019-07-01,9,36,11162,Afluencia,44,Núm. asesores,24.81,Promedio de asesores en atención
2019-07-01,9,37,10036,Afluencia,46,Núm. asesores,25.13,Promedio de asesores en atención
2019-07-01,9,39,13189,Afluencia,53,Núm. asesores,26.03,Promedio de asesores en atención
2019-07-01,9,40,9724,Afluencia,48,Núm. asesores,24.65,Promedio de asesores en atención
2019-07-01,9,41,12582,Afluencia,47,Núm. asesores,26.55,Promedio de asesores en atención
